X	Y
649,893338287561	0,550661316281576
650,375455007359	0,569197337718471
650,857571727156	0,587352189183273
651,339688446954	0,604695062982927
651,821805166752	0,621448197214825
652,30392188655	0,638204587013561
652,786038606348	0,655538061014073
653,268155326146	0,673633065461628
653,750272045944	0,692259525794432
654,232388765742	0,711028702594994
654,71450548554	0,729807013652196
655,196622205338	0,748942741587524
655,678738925135	0,769245057905016
656,160855644933	0,791568260331759
656,642972364731	0,816437728918456
657,125089084529	0,843750458373789
657,607205804327	0,872890334725315
658,089322524125	0,903004211773844
658,571439243923	0,933476609153328
659,053555963721	0,964174344070035
659,535672683519	0,995397997642857
660,017789403316	1,02764377559453
660,499906123114	1,06128565397202
660,982022842912	1,09650083481467
661,46413956271	1,13328847755741
661,946256282508	1,17148343259545
662,428373002306	1,2104715258164
662,910489722104	1,24866669626534
663,392606441902	1,28281349611383
663,8747231617	1,30736789869395
664,356839881498	1,3156698248185
664,838956601295	1,30140556547359
665,321073321093	1,26131487052846
665,803190040891	1,19781573877974
666,285306760689	1,12043402855754
666,767423480487	1,0452538707682
667,249540200285	0,990124465013602
667,731656920083	0,971793522800102
668,213773639881	1,0001362317431
668,695890359679	1,0752713849086
669,178007079476	1,18759043772642
669,660123799274	1,32057703271508
670,142240519072	1,45665380854871
670,62435723887	1,58014744145329
671,106473958668	1,68199765639067
671,588590678466	1,7601798439108
672,070707398264	1,81803941261552
672,552824118062	1,86136852949045
673,03494083786	1,8956627912044
673,517057557657	1,92477207962126
673,999174277455	1,95035324993173
674,481290997253	1,97296853413713
674,963407717051	1,99316412805958
675,445524436849	2,01197607849169
675,927641156647	2,0308572810635
676,409757876445	2,05097089894453
676,891874596243	2,07253994441445
677,373991316041	2,09479983424326
677,856108035839	2,11649334972866
678,338224755636	2,13679463616867
678,820341475434	2,15584778236146
679,302458195232	2,17486626252048
679,78457491503	2,19543279141512
680,266691634828	2,2187584750606
680,748808354626	2,24490705433461
681,230925074424	2,27283747426654
681,713041794222	2,30087009236386
682,19515851402	2,32768237626451
682,677275233817	2,35291801102179
683,159391953615	2,37726401563456
